Smiles,smiles,score,comment,DockingScoreReward,LogPReward,HeavyAtomCountReward,NumHAcceptorsReward,NumHDonorsReward,PAINSReward,GlaxoReward,Reward,DockingScoreProperty,LogPProperty,HeavyAtomCountProperty,NumHAcceptorsProperty,NumHDonorsProperty,PAINSProperty,GlaxoProperty,Epoch
c1cc(NNc2nnc(-c3ccccc3-c3ccc4c(c3)OCO4)o2)c2c(c1)OCO2,c1cc(NNc2nnc(-c3ccccc3-c3ccc4c(c3)OCO4)o2)c2c(c1)OCO2,8.5,,8.5,0,0,0,0,0,0,8.5,-8.5,4.3,31,9,2,0,0,38
NNc1nnc(-c2nnc(-c3ccccc3-c3ccc4c(c3)OCO4)o2)o1,NNc1nnc(-c2nnc(-c3ccccc3-c3ccc4c(c3)OCO4)o2)o1,7.9,,7.9,0,0,0,0,0,0,7.9,-7.9,2.4679,27,10,2,0,0,38
NNc1nnc(-c2ccc(-c3ccon3)c(-c3ccoc3)c2)o1,NNc1nnc(-c2ccc(-c3ccon3)c(-c3ccoc3)c2)o1,7.3,,7.3,0,0,0,0,0,0,7.3,-7.3,2.9372,23,8,2,0,0,38
NNc1nnc(-c2cc(-c3ccccc3-c3nnco3)cc3c2OCO3)o1,NNc1nnc(-c2cc(-c3ccccc3-c3nnco3)cc3c2OCO3)o1,9.3,,9.3,0,0,0,0,0,0,9.3,-9.3,2.4679,27,10,2,0,0,38
c1coc(-c2ccccc2-c2nnc(-c3nnc(-c4nnco4)o3)o2)c1,c1coc(-c2ccccc2-c2nnc(-c3nnc(-c4nnco4)o3)o2)c1,6.3,,6.3,0,0,0,0,0,0,6.3,-6.3,3.0966,26,10,0,0,0,38
NNc1nnc(-c2nnc(-c3ccccc3-c3ccc4c(c3)OCO4)o2)o1,NNc1nnc(-c2nnc(-c3ccccc3-c3ccc4c(c3)OCO4)o2)o1,7.9,,7.9,0,0,0,0,0,0,7.9,-7.9,2.4679,27,10,2,0,0,38
c1ccc(N(c2ccon2)c2nnco2)c(-c2ccc3c(c2)OCO3)c1,c1ccc(N(c2ccon2)c2nnco2)c(-c2ccc3c(c2)OCO3)c1,5.1,,5.1,0,0,0,0,0,0,5.1,-5.1,3.9231,26,8,0,0,0,38
O=C(CNc1ccc2c(c1)OCO2)c1nnc(-c2ccccc2-c2ccc3c(c2)OCO3)o1,O=C(CNc1ccc2c(c1)OCO2)c1nnc(-c2ccccc2-c2ccc3c(c2)OCO3)o1,6.6,,6.6,0,0,0,0,0,0,6.6,-6.6,4.1558,33,9,1,0,0,38
NNc1nnc(-c2nnc(-c3ccccc3-c3ccc4c(c3)OCO4)o2)o1,NNc1nnc(-c2nnc(-c3ccccc3-c3ccc4c(c3)OCO4)o2)o1,7.9,,7.9,0,0,0,0,0,0,7.9,-7.9,2.4679,27,10,2,0,0,38
NNc1nnc(-c2nnc(-c3ccccc3-c3ccc4c(c3)OCO4)o2)o1,NNc1nnc(-c2nnc(-c3ccccc3-c3ccc4c(c3)OCO4)o2)o1,7.9,,7.9,0,0,0,0,0,0,7.9,-7.9,2.4679,27,10,2,0,0,38
c1cc(-c2cc(NNc3nnco3)ccc2-c2ccc3c(c2)OCO3)no1,c1cc(-c2cc(NNc3nnco3)ccc2-c2ccc3c(c2)OCO3)no1,8.4,,8.4,0,0,0,0,0,0,8.4,-8.4,3.5593,27,9,2,0,0,38
c1ccc(-c2ccc3c(c2)OCO3)c(NNc2nnc(-c3nnco3)o2)c1,c1ccc(-c2ccc3c(c2)OCO3)c(NNc2nnc(-c3nnco3)o2)c1,7.5,,7.5,0,0,0,0,0,0,7.5,-7.5,2.9543,27,10,2,0,0,38
NNc1cccc2c(-c3nnc(-c4ccccc4-c4ccc5c(c4)OCO5)o3)ccnc12,NNc1cccc2c(-c3nnc(-c4ccccc4-c4ccc5c(c4)OCO5)o3)ccnc12,8.3,,8.3,0,0,0,0,0,0,8.3,-8.3,4.6331,32,8,2,0,0,38
c1cc(NNc2nnc(-c3nnco3)o2)cc(-c2ccc3c(c2)OCO3)c1,c1cc(NNc2nnc(-c3nnco3)o2)cc(-c2ccc3c(c2)OCO3)c1,8.9,,8.9,0,0,0,0,0,0,8.9,-8.9,2.9543,27,10,2,0,0,38
c1ccc(-c2cccc3c2OCO3)c(Oc2nnc(-c3nnco3)o2)c1,c1ccc(-c2cccc3c2OCO3)c(Oc2nnc(-c3nnco3)o2)c1,7.8,,7.8,0,0,0,0,0,0,7.8,-7.8,3.3076,26,9,0,0,0,38
c1ccc(-c2nnc(-c3nnc(-c4nnco4)o3)o2)c(-c2ccc3c(c2)OCO3)c1,c1ccc(-c2nnc(-c3nnc(-c4nnco4)o3)o2)c(-c2ccc3c(c2)OCO3)c1,7.19999999999999,,8.2,0,0,-1,0,0,0,7.19999999999999,-8.2,3.2323,30,11,0,0,0,38
NNc1ccc(-c2nnc(-c3ccon3)o2)c(-c2ccc3c(c2)OCO3)c1,NNc1ccc(-c2nnc(-c3ccon3)o2)c(-c2ccc3c(c2)OCO3)c1,7.1,,7.1,0,0,0,0,0,0,7.1,-7.1,3.0729,27,9,2,0,0,38
NNc1nnc(-c2nnc(-c3ccccc3-c3ccc4c(c3)OCO4)o2)o1,NNc1nnc(-c2nnc(-c3ccccc3-c3ccc4c(c3)OCO4)o2)o1,7.9,,7.9,0,0,0,0,0,0,7.9,-7.9,2.4679,27,10,2,0,0,38
NNc1nnc(-c2nnc(-c3ccccc3-c3ccc4c(c3)OCO4)o2)o1,NNc1nnc(-c2nnc(-c3ccccc3-c3ccc4c(c3)OCO4)o2)o1,7.9,,7.9,0,0,0,0,0,0,7.9,-7.9,2.4679,27,10,2,0,0,38
NNc1nnc(-c2cc(-c3ccccc3-c3ccc4c(c3)OCO4)no2)o1,NNc1nnc(-c2cc(-c3ccccc3-c3ccc4c(c3)OCO4)no2)o1,9,,9,0,0,0,0,0,0,9,-9,3.0729,27,9,2,0,0,38
NNc1ccc(-c2nnc(-c3nnco3)o2)cc1-c1ccc2c(c1)OCO2,NNc1ccc(-c2nnc(-c3nnco3)o2)cc1-c1ccc2c(c1)OCO2,8.3,,8.3,0,0,0,0,0,0,8.3,-8.3,2.4679,27,10,2,0,0,38
NNc1nnc(-c2nnc(-c3ccccc3-c3ccc4c(c3)OCO4)o2)o1,NNc1nnc(-c2nnc(-c3ccccc3-c3ccc4c(c3)OCO4)o2)o1,7.9,,7.9,0,0,0,0,0,0,7.9,-7.9,2.4679,27,10,2,0,0,38
c1ccc(-c2cc(NNc3nnco3)co2)c(-c2ccc3c(c2)OCO3)c1,c1ccc(-c2cc(NNc3nnco3)co2)c(-c2ccc3c(c2)OCO3)c1,6.5,,6.5,0,0,0,0,0,0,6.5,-6.5,4.1643,27,8,2,0,0,38
c1ccc(-c2nnc(-c3ccon3)o2)c(-c2cc(-c3ccon3)on2)c1,c1ccc(-c2nnc(-c3ccon3)o2)c(-c2cc(-c3ccon3)on2)c1,7.8,,7.8,0,0,0,0,0,0,7.8,-7.8,3.7016,26,9,0,0,0,38
c1ccc(-c2nnc(-c3cc(-c4nnco4)on3)o2)c(-c2ccc3c(c2)OCO3)c1,c1ccc(-c2nnc(-c3cc(-c4nnco4)on3)o2)c(-c2ccc3c(c2)OCO3)c1,8.4,,8.4,0,0,0,0,0,0,8.4,-8.4,3.8373,30,10,0,0,0,38
NNc1nnc(-c2nnc(-c3ccccc3-c3ccoc3)o2)o1,NNc1nnc(-c2nnc(-c3ccccc3-c3ccoc3)o2)o1,8.4,,8.4,0,0,0,0,0,0,8.4,-8.4,2.3322,23,9,2,0,0,38
NNc1nnc(-c2nnc(-c3ccccc3-c3cccc4c3OCO4)o2)o1,NNc1nnc(-c2nnc(-c3ccccc3-c3cccc4c3OCO4)o2)o1,8.7,,8.7,0,0,0,0,0,0,8.7,-8.7,2.4679,27,10,2,0,0,38
NNc1nnc(-c2nnc(-c3ccccc3-c3ccc4c(c3)OCO4)o2)o1,NNc1nnc(-c2nnc(-c3ccccc3-c3ccc4c(c3)OCO4)o2)o1,7.9,,7.9,0,0,0,0,0,0,7.9,-7.9,2.4679,27,10,2,0,0,38
c1ccc(-c2ccc(-c3ccc4c(c3)OCO4)cc2Nc2cccc3c2OCO3)nc1,c1ccc(-c2ccc(-c3ccc4c(c3)OCO4)cc2Nc2cccc3c2OCO3)nc1,6.98339999999999,,7.6,-0.616600000000003,0,0,0,0,0,6.98339999999999,-7.6,5.6166,31,6,1,0,0,38
c1ccc(-c2ccc3c(c2)OCO3)c(NNc2nnc(-c3nnco3)o2)c1,c1ccc(-c2ccc3c(c2)OCO3)c(NNc2nnc(-c3nnco3)o2)c1,7.5,,7.5,0,0,0,0,0,0,7.5,-7.5,2.9543,27,10,2,0,0,38
NNc1nnc(-c2nnc(-c3ccccc3-c3ccc4c(c3)OCO4)o2)o1,NNc1nnc(-c2nnc(-c3ccccc3-c3ccc4c(c3)OCO4)o2)o1,7.9,,7.9,0,0,0,0,0,0,7.9,-7.9,2.4679,27,10,2,0,0,38
c1cc(NNc2cc(-c3ccc4c(c3)OCO4)ccc2-c2nnco2)no1,c1cc(NNc2cc(-c3ccc4c(c3)OCO4)ccc2-c2nnco2)no1,8.7,,8.7,0,0,0,0,0,0,8.7,-8.7,3.5593,27,9,2,0,0,38
NNc1nnc(-c2nnc(-c3ccccc3-c3ccc4c(c3)OCO4)o2)o1,NNc1nnc(-c2nnc(-c3ccccc3-c3ccc4c(c3)OCO4)o2)o1,7.9,,7.9,0,0,0,0,0,0,7.9,-7.9,2.4679,27,10,2,0,0,38
O=C(Oc1ccon1)c1ccccc1-c1cc(-c2nnco2)cc2c1OCO2,O=C(Oc1ccon1)c1ccccc1-c1cc(-c2nnco2)cc2c1OCO2,6.9,,6.9,0,0,0,0,0,0,6.9,-6.9,3.3395,28,9,0,0,0,38
c1cc(NNc2nnc(-c3nnco3)o2)cc(-c2ccc3c(c2)OCO3)c1,c1cc(NNc2nnc(-c3nnco3)o2)cc(-c2ccc3c(c2)OCO3)c1,8.9,,8.9,0,0,0,0,0,0,8.9,-8.9,2.9543,27,10,2,0,0,38
O=C(Oc1cc(-c2nnco2)cc2c1OCO2)c1ccccc1-c1ccc2c(c1)OCO2,O=C(Oc1cc(-c2nnco2)cc2c1OCO2)c1ccccc1-c1ccc2c(c1)OCO2,7,,7,0,0,0,0,0,0,7,-7,4.0802,32,9,0,0,0,38
NNc1nnc(-c2ccccc2-c2coc(-c3ccon3)c2)o1,NNc1nnc(-c2ccccc2-c2coc(-c3ccon3)c2)o1,7.9,,7.9,0,0,0,0,0,0,7.9,-7.9,2.9372,23,8,2,0,0,38
NNc1cc(-c2ccc(-c3ccon3)c(-c3ccc4c(c3)OCO4)c2)no1,NNc1cc(-c2ccc(-c3ccon3)c(-c3ccc4c(c3)OCO4)c2)no1,7.7,,7.7,0,0,0,0,0,0,7.7,-7.7,3.6779,27,8,2,0,0,38
c1ccc(-c2nnc(NNc3nnco3)o2)c(-c2ccc3c(c2)OCO3)c1,c1ccc(-c2nnc(NNc3nnco3)o2)c(-c2ccc3c(c2)OCO3)c1,8.1,,8.1,0,0,0,0,0,0,8.1,-8.1,2.9543,27,10,2,0,0,38
c1ccc(-c2nnc(-c3nnc(-c4nnco4)o3)o2)c(-c2ccc3c(c2)OCO3)c1,c1ccc(-c2nnc(-c3nnc(-c4nnco4)o3)o2)c(-c2ccc3c(c2)OCO3)c1,7.19999999999999,,8.2,0,0,-1,0,0,0,7.19999999999999,-8.2,3.2323,30,11,0,0,0,38
c1ccc(-c2nnc(-c3nnco3)o2)c(-c2cc(-c3nnco3)ccn2)c1,c1ccc(-c2nnc(-c3nnco3)o2)c(-c2cc(-c3nnco3)ccn2)c1,7.5,,7.5,0,0,0,0,0,0,7.5,-7.5,2.8986,27,10,0,0,0,38
c1cc(-c2cc(Oc3nnco3)ccc2-c2ccc3c(c2)OCO3)no1,c1cc(-c2cc(Oc3nnco3)ccc2-c2ccc3c(c2)OCO3)no1,7.9,,7.9,0,0,0,0,0,0,7.9,-7.9,3.9126,26,8,0,0,0,38
NNc1nnc(-c2ccc(-c3ccc4c(c3)OCO4)c(-c3ccccn3)c2)o1,NNc1nnc(-c2ccc(-c3ccc4c(c3)OCO4)c(-c3ccccn3)c2)o1,6.7,,6.7,0,0,0,0,0,0,6.7,-6.7,3.4799,28,8,2,0,0,38
c1coc(-c2nnc(-c3ccc(-c4nnco4)cc3-c3ccoc3)o2)c1,c1coc(-c2nnc(-c3ccc(-c4nnco4)cc3-c3ccoc3)o2)c1,7.3,,7.3,0,0,0,0,0,0,7.3,-7.3,4.3066,26,8,0,0,0,38
O=S(=O)(Nc1nnco1)c1ccccc1-c1cc2c(c(-c3cccc4c3OCO4)c1)OCO2,O=S(=O)(Nc1nnco1)c1ccccc1-c1cc2c(c(-c3cccc4c3OCO4)c1)OCO2,8.5,,8.5,0,0,0,0,0,0,8.5,-8.5,3.6618,33,9,1,0,0,38
NNc1nnc(-c2ccc(-c3ccc4c(c3)OCO4)c(-c3ccno3)c2)o1,NNc1nnc(-c2ccc(-c3ccc4c(c3)OCO4)c(-c3ccno3)c2)o1,8.2,,8.2,0,0,0,0,0,0,8.2,-8.2,3.0729,27,9,2,0,0,38
c1nnc(NNc2cc(-c3ccc4c(c3)OCO4)ccc2-c2nnco2)o1,c1nnc(NNc2cc(-c3ccc4c(c3)OCO4)ccc2-c2nnco2)o1,8.9,,8.9,0,0,0,0,0,0,8.9,-8.9,2.9543,27,10,2,0,0,38
c1cc(-c2nnc(-c3ccc(-c4nnco4)cc3-c3ccc4c(c3)OCO4)o2)no1,c1cc(-c2nnc(-c3ccc(-c4nnco4)cc3-c3ccc4c(c3)OCO4)o2)no1,7.8,,7.8,0,0,0,0,0,0,7.8,-7.8,3.8373,30,10,0,0,0,38
c1nnc(NNc2ccc(-c3ccc4c(c3)OCO4)c(-c3nnco3)c2)o1,c1nnc(NNc2ccc(-c3ccc4c(c3)OCO4)c(-c3nnco3)c2)o1,8,,8,0,0,0,0,0,0,8,-8,2.9543,27,10,2,0,0,38
c1cc(-c2ccc(NNc3nnco3)cc2-c2ccc3c(c2)OCO3)no1,c1cc(-c2ccc(NNc3nnco3)cc2-c2ccc3c(c2)OCO3)no1,8.6,,8.6,0,0,0,0,0,0,8.6,-8.6,3.5593,27,9,2,0,0,38
Nc1ccc(-c2c[nH]c3ccccc23)c(NC2CCS(=O)(=O)C2)c1,Nc1ccc(-c2c[nH]c3ccccc23)c(NC2CCS(=O)(=O)C2)c1,7.7,,7.7,0,0,0,0,0,0,7.7,-7.7,3.0161,24,4,3,0,0,38
c1ccc(-c2c[nH]c3ccccc23)c(-c2nnc(NNc3nnco3)o2)c1,c1ccc(-c2c[nH]c3ccccc23)c(-c2nnc(NNc3nnco3)o2)c1,6.9,,6.9,0,0,0,0,0,0,6.9,-6.9,3.7069,27,8,3,0,0,38
c1ccc(-c2ccc3c(c2)OCO3)c(NNc2nnc(-c3nnco3)o2)c1,c1ccc(-c2ccc3c(c2)OCO3)c(NNc2nnc(-c3nnco3)o2)c1,7.5,,7.5,0,0,0,0,0,0,7.5,-7.5,2.9543,27,10,2,0,0,38
c1ccc(-c2c[nH]c3cc(NNc4nnco4)ccc23)c(-c2nnco2)c1,c1ccc(-c2c[nH]c3cc(NNc4nnco4)ccc23)c(-c2nnco2)c1,7.5,,7.5,0,0,0,0,0,0,7.5,-7.5,3.7069,27,8,3,0,0,38
NNc1nnc(-c2nnc(-c3ccccc3-c3ccc4c(c3)OCO4)o2)o1,NNc1nnc(-c2nnc(-c3ccccc3-c3ccc4c(c3)OCO4)o2)o1,7.9,,7.9,0,0,0,0,0,0,7.9,-7.9,2.4679,27,10,2,0,0,38
Smiles,smiles,score,comment,DockingScoreReward,LogPReward,HeavyAtomCountReward,NumHAcceptorsReward,NumHDonorsReward,PAINSReward,GlaxoReward,Reward,DockingScoreProperty,LogPProperty,HeavyAtomCountProperty,NumHAcceptorsProperty,NumHDonorsProperty,PAINSProperty,GlaxoProperty,Epoch
NNNNc1ccc(-c2nnco2)cc1-c1ccoc1,NNNNc1ccc(-c2nnco2)cc1-c1ccoc1,7,,7,0,0,0,0,0,0,7,-7,1.2914,20,8,4,0,0,39
NNc1cc(-c2cc(-c3ccon3)ccc2-c2ccc3c(c2)OCO3)no1,NNc1cc(-c2cc(-c3ccon3)ccc2-c2ccc3c(c2)OCO3)no1,8.4,,8.4,0,0,0,0,0,0,8.4,-8.4,3.6779,27,8,2,0,0,39
NNc1nnc(-c2nnc(-c3ccccc3-c3ccc4c(c3)OCO4)o2)o1,NNc1nnc(-c2nnc(-c3ccccc3-c3ccc4c(c3)OCO4)o2)o1,7.9,,7.9,0,0,0,0,0,0,7.9,-7.9,2.4679,27,10,2,0,0,39
c1cc(NNc2nnc(-c3ccccc3-c3ccc4c(c3)OCO4)o2)c2c(c1)OCO2,c1cc(NNc2nnc(-c3ccccc3-c3ccc4c(c3)OCO4)o2)c2c(c1)OCO2,8.5,,8.5,0,0,0,0,0,0,8.5,-8.5,4.3,31,9,2,0,0,39
c1cc(NNc2nnc(-c3ccccc3-c3ccc4c(c3)OCO4)o2)c2c(c1)OCO2,c1cc(NNc2nnc(-c3ccccc3-c3ccc4c(c3)OCO4)o2)c2c(c1)OCO2,8.5,,8.5,0,0,0,0,0,0,8.5,-8.5,4.3,31,9,2,0,0,39
c1cc(NNc2ccc(-c3nnco3)c(-c3ccc4c(c3)OCO4)c2)c2c(c1)OCO2,c1cc(NNc2ccc(-c3nnco3)c(-c3ccc4c(c3)OCO4)c2)c2c(c1)OCO2,7.6,,7.6,0,0,0,0,0,0,7.6,-7.6,4.3,31,9,2,0,0,39
c1cc(-c2nnco2)cc(-c2c[nH]c3cc(NNc4nnco4)ccc23)c1,c1cc(-c2nnco2)cc(-c2c[nH]c3cc(NNc4nnco4)ccc23)c1,8.8,,8.8,0,0,0,0,0,0,8.8,-8.8,3.7069,27,8,3,0,0,39
NNc1cc2c(c(-c3ccccc3-c3nnc(-c4nnco4)o3)c1)OCO2,NNc1cc2c(c(-c3ccccc3-c3nnc(-c4nnco4)o3)c1)OCO2,8.7,,8.7,0,0,0,0,0,0,8.7,-8.7,2.4679,27,10,2,0,0,39
c1ccc(-c2cc(NNc3ccon3)on2)c(-c2ccc3c(c2)OCO3)c1,c1ccc(-c2cc(NNc3ccon3)on2)c(-c2ccc3c(c2)OCO3)c1,7.2,,7.2,0,0,0,0,0,0,7.2,-7.2,4.1643,27,8,2,0,0,39
NNc1nnc(-c2ccc(-c3ccon3)c(-c3ccc4c(c3)OCO4)c2)o1,NNc1nnc(-c2ccc(-c3ccon3)c(-c3ccc4c(c3)OCO4)c2)o1,8.8,,8.8,0,0,0,0,0,0,8.8,-8.8,3.0729,27,9,2,0,0,39
O=C(Oc1ccccc1-c1nnco1)c1cc2c(c(-c3ccc4c(c3)OCO4)c1)OCO2,O=C(Oc1ccccc1-c1nnco1)c1cc2c(c(-c3ccc4c(c3)OCO4)c1)OCO2,9.3,,9.3,0,0,0,0,0,0,9.3,-9.3,4.0802,32,9,0,0,0,39
c1cc(-c2cc(NNc3nnco3)ccc2-c2ccc3c(c2)OCO3)no1,c1cc(-c2cc(NNc3nnco3)ccc2-c2ccc3c(c2)OCO3)no1,8.4,,8.4,0,0,0,0,0,0,8.4,-8.4,3.5593,27,9,2,0,0,39
NNc1nnc(-c2ccc(-c3ccon3)c(-c3ccc4c(c3)OCO4)c2)o1,NNc1nnc(-c2ccc(-c3ccon3)c(-c3ccc4c(c3)OCO4)c2)o1,8.8,,8.8,0,0,0,0,0,0,8.8,-8.8,3.0729,27,9,2,0,0,39
c1cc(Oc2ccc(-c3ccc4c(c3)OCO4)c(-c3nnco3)c2)no1,c1cc(Oc2ccc(-c3ccc4c(c3)OCO4)c(-c3nnco3)c2)no1,8.1,,8.1,0,0,0,0,0,0,8.1,-8.1,3.9126,26,8,0,0,0,39
c1ccc(-c2ccc3c(c2)OCO3)c(NNc2cc3c(c(-c4nnco4)c2)OCO3)c1,c1ccc(-c2ccc3c(c2)OCO3)c(NNc2cc3c(c(-c4nnco4)c2)OCO3)c1,7.5,,7.5,0,0,0,0,0,0,7.5,-7.5,4.3,31,9,2,0,0,39
NNc1nnc(-c2ccc(-c3ncccn3)cc2-c2ccoc2)o1,NNc1nnc(-c2ccc(-c3ncccn3)cc2-c2ccoc2)o1,8.1,,8.1,0,0,0,0,0,0,8.1,-8.1,2.7392,24,8,2,0,0,39
OC1CN(c2nnco2)CCC1c1ccc(NNc2nnco2)cc1,OC1CN(c2nnco2)CCC1c1ccc(NNc2nnco2)cc1,7.4,,7.4,0,0,0,0,0,0,7.4,-7.4,1.24639999999999,25,10,3,0,0,39
O=C(Oc1ccon1)c1nnc(-c2ccccc2-c2ccc3c(c2)OCO3)o1,O=C(Oc1ccon1)c1nnc(-c2ccccc2-c2ccc3c(c2)OCO3)o1,7.8,,7.8,0,0,0,0,0,0,7.8,-7.8,3.3395,28,9,0,0,0,39
c1cc(-c2ccc(-c3nnc(-c4nnco4)o3)c(-c3ccc4c(c3)OCO4)c2)no1,c1cc(-c2ccc(-c3nnc(-c4nnco4)o3)c(-c3ccc4c(c3)OCO4)c2)no1,7.5,,7.5,0,0,0,0,0,0,7.5,-7.5,3.8373,30,10,0,0,0,39
c1cc(NNc2ccc(-c3ccon3)cc2-c2ccc3c(c2)OCO3)no1,c1cc(NNc2ccc(-c3ccon3)cc2-c2ccc3c(c2)OCO3)no1,7.9,,7.9,0,0,0,0,0,0,7.9,-7.9,4.1643,27,8,2,0,0,39
c1cc(Nc2cc(-c3ccon3)ccc2-c2ccc3c(c2)OCO3)no1,c1cc(Nc2cc(-c3ccon3)ccc2-c2ccc3c(c2)OCO3)no1,7.7,,7.7,0,0,0,0,0,0,7.7,-7.7,4.4689,26,7,1,0,0,39
c1ccc(-c2cccc3c(NNc4nnco4)ccnc23)c(-c2nnco2)c1,c1ccc(-c2cccc3c(NNc4nnco4)ccnc23)c(-c2nnco2)c1,7.5,,7.5,0,0,0,0,0,0,7.5,-7.5,3.7738,28,9,2,0,0,39
NNc1cc(-c2ccc(-c3ccon3)c(-c3ccc4c(c3)OCO4)c2)no1,NNc1cc(-c2ccc(-c3ccon3)c(-c3ccc4c(c3)OCO4)c2)no1,7.7,,7.7,0,0,0,0,0,0,7.7,-7.7,3.6779,27,8,2,0,0,39
NNc1nnc(-c2ccnc(-c3ccccc3-c3ccoc3)c2)o1,NNc1nnc(-c2ccnc(-c3ccccc3-c3ccoc3)c2)o1,7.6,,7.6,0,0,0,0,0,0,7.6,-7.6,3.3442,24,7,2,0,0,39
O=C(Oc1ccccc1-c1cc(-c2cccc3c2OCO3)cc2c1OCO2)c1nnco1,O=C(Oc1ccccc1-c1cc(-c2cccc3c2OCO3)cc2c1OCO2)c1nnco1,7.6,,7.6,0,0,0,0,0,0,7.6,-7.6,4.0802,32,9,0,0,0,39
NNc1nnc(-c2cc(-c3nnco3)ccc2-c2ccc3c(c2)OCO3)o1,NNc1nnc(-c2cc(-c3nnco3)ccc2-c2ccc3c(c2)OCO3)o1,8.1,,8.1,0,0,0,0,0,0,8.1,-8.1,2.4679,27,10,2,0,0,39
c1cc2c(c(-c3nnc(-c4ccc(-c5ccon5)cc4-c4ccc5c(c4)OCO5)o3)c1)OCO2,c1cc2c(c(-c3nnc(-c4ccc(-c5ccon5)cc4-c4ccc5c(c4)OCO5)o3)c1)OCO2,8.21699999999999,,8.4,-0.183000000000004,0,0,0,0,0,8.21699999999999,-8.4,5.183,34,9,0,0,0,39
c1cc(NNc2ccc(-c3nnco3)cc2-c2ccc3c(c2)OCO3)no1,c1cc(NNc2ccc(-c3nnco3)cc2-c2ccc3c(c2)OCO3)no1,8.3,,8.3,0,0,0,0,0,0,8.3,-8.3,3.5593,27,9,2,0,0,39
c1cc(NNc2nnc(-c3ccccc3-c3ccc4c(c3)OCO4)o2)c2c(c1)OCO2,c1cc(NNc2nnc(-c3ccccc3-c3ccc4c(c3)OCO4)o2)c2c(c1)OCO2,8.5,,8.5,0,0,0,0,0,0,8.5,-8.5,4.3,31,9,2,0,0,39
NNc1nnc(-c2ccc(-c3ccoc3)c(-c3ccc4c(c3)OCO4)c2)o1,NNc1nnc(-c2ccc(-c3ccoc3)c(-c3ccc4c(c3)OCO4)c2)o1,8.8,,8.8,0,0,0,0,0,0,8.8,-8.8,3.6779,27,8,2,0,0,39
NNc1nnc(C2=CC(C(=O)[O-])CC2c2ccccc2-c2ccc3c(c2)OCO3)o1,NNc1nnc(C2=CC(C(=O)[O-])CC2c2ccccc2-c2ccc3c(c2)OCO3)o1,5.7,,5.7,0,0,0,0,0,0,5.7,-5.7,1.6879,30,9,2,0,0,39
c1ccc2c(-c3cc(-c4ccon4)ccc3NNc3ccoc3)c[nH]c2c1,c1ccc2c(-c3cc(-c4ccon4)ccc3NNc3ccoc3)c[nH]c2c1,7.37809999999999,,7.9,-0.521900000000002,0,0,0,0,0,7.37809999999999,-7.9,5.5219,27,5,3,0,0,39
NNc1nnc(-c2nnc(-c3ccccc3-c3ccc4c(c3)OCO4)o2)o1,NNc1nnc(-c2nnc(-c3ccccc3-c3ccc4c(c3)OCO4)o2)o1,7.9,,7.9,0,0,0,0,0,0,7.9,-7.9,2.4679,27,10,2,0,0,39
NNc1nnc(-c2ccc(-c3ccc4c(c3)OCO4)c(-c3ncccn3)c2)o1,NNc1nnc(-c2ccc(-c3ccc4c(c3)OCO4)c(-c3ncccn3)c2)o1,6.6,,6.6,0,0,0,0,0,0,6.6,-6.6,2.8749,28,9,2,0,0,39
NNc1cc(-c2ccc(-c3ccc4c(c3)OCO4)c(-c3ccon3)c2)no1,NNc1cc(-c2ccc(-c3ccc4c(c3)OCO4)c(-c3ccon3)c2)no1,6.9,,6.9,0,0,0,0,0,0,6.9,-6.9,3.6779,27,8,2,0,0,39
c1cc(NNc2nnc(-c3ccccc3-c3ccc4c(c3)OCO4)o2)c2c(c1)OCO2,c1cc(NNc2nnc(-c3ccccc3-c3ccc4c(c3)OCO4)o2)c2c(c1)OCO2,8.5,,8.5,0,0,0,0,0,0,8.5,-8.5,4.3,31,9,2,0,0,39
c1cc(-c2ccc3c(c2)OCO3)cc(-c2nnc(NNc3ccon3)o2)c1,c1cc(-c2ccc3c(c2)OCO3)cc(-c2nnc(NNc3ccon3)o2)c1,4.1,,4.1,0,0,0,0,0,0,4.1,-4.1,3.5593,27,9,2,0,0,39
c1ccc(-c2ccon2)c(-c2cc3c(c(-c4nnc(-c5nnco5)o4)c2)OCO3)c1,c1ccc(-c2ccon2)c(-c2cc3c(c(-c4nnc(-c5nnco5)o4)c2)OCO3)c1,8.2,,8.2,0,0,0,0,0,0,8.2,-8.2,3.8373,30,10,0,0,0,39
NNc1nnc(-c2nnc(-c3ccccc3-c3ccc4c(c3)OCO4)o2)o1,NNc1nnc(-c2nnc(-c3ccccc3-c3ccc4c(c3)OCO4)o2)o1,7.9,,7.9,0,0,0,0,0,0,7.9,-7.9,2.4679,27,10,2,0,0,39
Nc1ccc(NNc2nnco2)cc1-c1c[nH]c2ccccc12,Nc1ccc(NNc2nnco2)cc1-c1c[nH]c2ccccc12,7.8,,7.8,0,0,0,0,0,0,7.8,-7.8,3.2391,23,6,4,0,0,39
c1cc(-c2ccc(-c3ccc4c(c3)OCO4)c(Nc3nnco3)c2)no1,c1cc(-c2ccc(-c3ccc4c(c3)OCO4)c(Nc3nnco3)c2)no1,8,,8,0,0,0,0,0,0,8,-8,3.8639,26,8,1,0,0,39
